GEO.id,Zipcode,GEO.display-label,NAICS.id,NAICS.display-label,RCPSZFE.id,RCPSZFE.display-label,YEAR.id,ESTAB
8610000US11971,11971,"ZIP 11971 (Southold, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US11975,11975,"ZIP 11975 (Wainscott, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US11977,11977,"ZIP 11977 (Westhampton, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US11978,11978,"ZIP 11978 (Westhampton Beach, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US11980,11980,"ZIP 11980 (Yaphank, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12010,12010,"ZIP 12010 (Amsterdam, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12020,12020,"ZIP 12020 (Ballston Spa, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12029,12029,"ZIP 12029 (Canaan, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12033,12033,"ZIP 12033 (Castleton On Hudson, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12037,12037,"ZIP 12037 (Chatham, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12043,12043,"ZIP 12043 (Cobleskill, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12047,12047,"ZIP 12047 (Cohoes, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12060,12060,"ZIP 12060 (East Chatham, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12061,12061,"ZIP 12061 (East Greenbush, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12065,12065,"ZIP 12065 (Clifton Park, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12072,12072,"ZIP 12072 (Fultonville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12077,12077,"ZIP 12077 (Glenmont, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12083,12083,"ZIP 12083 (Greenville, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12092,12092,"ZIP 12092 (Howes Cave, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12095,12095,"ZIP 12095 (Johnstown, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12110,12110,"ZIP 12110 (Latham, NY)",7211,Traveler accommodation,1,All establishments,2012,13
8610000US12134,12134,"ZIP 12134 (Northville, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12139,12139,"ZIP 12139 (Piseco, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12143,12143,"ZIP 12143 (Ravena, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12144,12144,"ZIP 12144 (Rensselaer, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12147,12147,"ZIP 12147 (Rensselaerville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12148,12148,"ZIP 12148 (Rexford, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12149,12149,"ZIP 12149 (Richmondville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12157,12157,"ZIP 12157 (Schoharie, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12164,12164,"ZIP 12164 (Speculator, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12167,12167,"ZIP 12167 (Stamford, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12180,12180,"ZIP 12180 (Troy, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12184,12184,"ZIP 12184 (Valatie, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12188,12188,"ZIP 12188 (Waterford, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12192,12192,"ZIP 12192 (West Coxsackie, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12197,12197,"ZIP 12197 (Worcester, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12203,12203,"ZIP 12203 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12204,12204,"ZIP 12204 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12205,12205,"ZIP 12205 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,24
8610000US12206,12206,"ZIP 12206 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,10
8610000US12207,12207,"ZIP 12207 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US12208,12208,"ZIP 12208 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12209,12209,"ZIP 12209 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12210,12210,"ZIP 12210 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12211,12211,"ZIP 12211 (Albany, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12303,12303,"ZIP 12303 (Schenectady, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12304,12304,"ZIP 12304 (Schenectady, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12305,12305,"ZIP 12305 (Schenectady, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12307,12307,"ZIP 12307 (Schenectady, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12308,12308,"ZIP 12308 (Schenectady, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12401,12401,"ZIP 12401 (Kingston, NY)",7211,Traveler accommodation,1,All establishments,2012,9
8610000US12405,12405,"ZIP 12405 (Acra, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12410,12410,"ZIP 12410 (Big Indian, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12414,12414,"ZIP 12414 (Catskill, NY)",7211,Traveler accommodation,1,All establishments,2012,9
8610000US12423,12423,"ZIP 12423 (East Durham, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12428,12428,"ZIP 12428 (Ellenville, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12430,12430,"ZIP 12430 (Fleischmanns, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12434,12434,"ZIP 12434 (Grand Gorge, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12439,12439,"ZIP 12439 (Hensonville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12442,12442,"ZIP 12442 (Hunter, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US12443,12443,"ZIP 12443 (Hurley, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12446,12446,"ZIP 12446 (Kerhonkson, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12451,12451,"ZIP 12451 (Leeds, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12455,12455,"ZIP 12455 (Margaretville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12457,12457,"ZIP 12457 (Mount Tremper, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12463,12463,"ZIP 12463 (Palenville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12464,12464,"ZIP 12464 (Phoenicia, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12465,12465,"ZIP 12465 (Pine Hill, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12466,12466,"ZIP 12466 (Port Ewen, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12470,12470,"ZIP 12470 (Purling, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12472,12472,"ZIP 12472 (Rosendale, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12473,12473,"ZIP 12473 (Round Top, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12474,12474,"ZIP 12474 (Roxbury, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12477,12477,"ZIP 12477 (Saugerties, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12485,12485,"ZIP 12485 (Tannersville, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12491,12491,"ZIP 12491 (West Hurley, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12496,12496,"ZIP 12496 (Windham, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US12498,12498,"ZIP 12498 (Woodstock, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12518,12518,"ZIP 12518 (Cornwall, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12524,12524,"ZIP 12524 (Fishkill, NY)",7211,Traveler accommodation,1,All establishments,2012,9
8610000US12525,12525,"ZIP 12525 (Gardiner, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12528,12528,"ZIP 12528 (Highland, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12529,12529,"ZIP 12529 (Hillsdale, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12533,12533,"ZIP 12533 (Hopewell Junction, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12534,12534,"ZIP 12534 (Hudson, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12538,12538,"ZIP 12538 (Hyde Park, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US12542,12542,"ZIP 12542 (Marlboro, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12547,12547,"ZIP 12547 (Milton, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12549,12549,"ZIP 12549 (Montgomery, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12550,12550,"ZIP 12550 (Newburgh, NY)",7211,Traveler accommodation,1,All establishments,2012,15
8610000US12553,12553,"ZIP 12553 (New Windsor, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US12561,12561,"ZIP 12561 (New Paltz, NY)",7211,Traveler accommodation,1,All establishments,2012,7
8610000US12566,12566,"ZIP 12566 (Pine Bush, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12568,12568,"ZIP 12568 (Plattekill, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12569,12569,"ZIP 12569 (Pleasant Valley, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12571,12571,"ZIP 12571 (Red Hook, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12572,12572,"ZIP 12572 (Rhinebeck, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12577,12577,"ZIP 12577 (Salisbury Mills, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12580,12580,"ZIP 12580 (Staatsburg, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12601,12601,"ZIP 12601 (Poughkeepsie, NY)",7211,Traveler accommodation,1,All establishments,2012,7
8610000US12603,12603,"ZIP 12603 (Poughkeepsie, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12701,12701,"ZIP 12701 (Monticello, NY)",7211,Traveler accommodation,1,All establishments,2012,7
8610000US12723,12723,"ZIP 12723 (Callicoon, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12732,12732,"ZIP 12732 (Eldred, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12733,12733,"ZIP 12733 (Fallsburg, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12734,12734,"ZIP 12734 (Ferndale, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12737,12737,"ZIP 12737 (Glen Spey, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12738,12738,"ZIP 12738 (Glen Wild, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12754,12754,"ZIP 12754 (Liberty, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12758,12758,"ZIP 12758 (Livingston Manor, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12759,12759,"ZIP 12759 (Loch Sheldrake, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12760,12760,"ZIP 12760 (Long Eddy, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12763,12763,"ZIP 12763 (Mountain Dale, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12771,12771,"ZIP 12771 (Port Jervis, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12775,12775,"ZIP 12775 (Rock Hill, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12776,12776,"ZIP 12776 (Roscoe, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12777,12777,"ZIP 12777 (Forestburgh, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12779,12779,"ZIP 12779 (South Fallsburg, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12783,12783,"ZIP 12783 (Swan Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12786,12786,"ZIP 12786 (White Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12788,12788,"ZIP 12788 (Woodbourne, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12790,12790,"ZIP 12790 (Wurtsboro, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12801,12801,"ZIP 12801 (Glens Falls, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12803,12803,"ZIP 12803 (South Glens Falls, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12804,12804,"ZIP 12804 (Queensbury, NY)",7211,Traveler accommodation,1,All establishments,2012,12
8610000US12808,12808,"ZIP 12808 (Adirondack, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12812,12812,"ZIP 12812 (Blue Mountain Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12814,12814,"ZIP 12814 (Bolton Landing, NY)",7211,Traveler accommodation,1,All establishments,2012,11
8610000US12815,12815,"ZIP 12815 (Brant Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12816,12816,"ZIP 12816 (Cambridge, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12817,12817,"ZIP 12817 (Chestertown, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12824,12824,"ZIP 12824 (Diamond Point, NY)",7211,Traveler accommodation,1,All establishments,2012,11
8610000US12827,12827,"ZIP 12827 (Fort Ann, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12828,12828,"ZIP 12828 (Fort Edward, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12831,12831,"ZIP 12831 (Gansevoort, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12836,12836,"ZIP 12836 (Hague, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12842,12842,"ZIP 12842 (Indian Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12845,12845,"ZIP 12845 (Lake George, NY)",7211,Traveler accommodation,1,All establishments,2012,67
8610000US12846,12846,"ZIP 12846 (Lake Luzerne, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US12847,12847,"ZIP 12847 (Long Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,7
8610000US12851,12851,"ZIP 12851 (Minerva, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12853,12853,"ZIP 12853 (North Creek, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12855,12855,"ZIP 12855 (North Hudson, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12863,12863,"ZIP 12863 (Rock City Falls, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12864,12864,"ZIP 12864 (Sabael, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12866,12866,"ZIP 12866 (Saratoga Springs, NY)",7211,Traveler accommodation,1,All establishments,2012,32
8610000US12870,12870,"ZIP 12870 (Schroon Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12874,12874,"ZIP 12874 (Silver Bay, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12883,12883,"ZIP 12883 (Ticonderoga, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12887,12887,"ZIP 12887 (Whitehall, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12901,12901,"ZIP 12901 (Plattsburgh, NY)",7211,Traveler accommodation,1,All establishments,2012,11
8610000US12932,12932,"ZIP 12932 (Elizabethtown, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12942,12942,"ZIP 12942 (Keene, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12943,12943,"ZIP 12943 (Keene Valley, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12944,12944,"ZIP 12944 (Keeseville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12945,12945,"ZIP 12945 (Lake Clear, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US12946,12946,"ZIP 12946 (Lake Placid, NY)",7211,Traveler accommodation,1,All establishments,2012,31
8610000US12953,12953,"ZIP 12953 (Malone, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US12957,12957,"ZIP 12957 (Moira, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12970,12970,"ZIP 12970 (Paul Smiths, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12974,12974,"ZIP 12974 (Port Henry, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12979,12979,"ZIP 12979 (Rouses Point, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12983,12983,"ZIP 12983 (Saranac Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,8
8610000US12986,12986,"ZIP 12986 (Tupper Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US12993,12993,"ZIP 12993 (Westport, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US12997,12997,"ZIP 12997 (Wilmington, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13021,13021,"ZIP 13021 (Auburn, NY)",7211,Traveler accommodation,1,All establishments,2012,8
8610000US13026,13026,"ZIP 13026 (Aurora, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13027,13027,"ZIP 13027 (Baldwinsville, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13029,13029,"ZIP 13029 (Brewerton, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13031,13031,"ZIP 13031 (Camillus, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13032,13032,"ZIP 13032 (Canastota, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13035,13035,"ZIP 13035 (Cazenovia, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13039,13039,"ZIP 13039 (Cicero, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13040,13040,"ZIP 13040 (Cincinnatus, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13042,13042,"ZIP 13042 (Cleveland, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13045,13045,"ZIP 13045 (Cortland, NY)",7211,Traveler accommodation,1,All establishments,2012,10
8610000US13057,13057,"ZIP 13057 (East Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,19
8610000US13064,13064,"ZIP 13064 (Fair Haven, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13068,13068,"ZIP 13068 (Freeville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13069,13069,"ZIP 13069 (Fulton, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13073,13073,"ZIP 13073 (Groton, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13088,13088,"ZIP 13088 (Liverpool, NY)",7211,Traveler accommodation,1,All establishments,2012,10
8610000US13090,13090,"ZIP 13090 (Liverpool, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13101,13101,"ZIP 13101 (Mc Graw, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13126,13126,"ZIP 13126 (Oswego, NY)",7211,Traveler accommodation,1,All establishments,2012,8
8610000US13142,13142,"ZIP 13142 (Pulaski, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US13148,13148,"ZIP 13148 (Seneca Falls, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13152,13152,"ZIP 13152 (Skaneateles, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US13157,13157,"ZIP 13157 (Sylvan Beach, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13159,13159,"ZIP 13159 (Tully, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13164,13164,"ZIP 13164 (Warners, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13166,13166,"ZIP 13166 (Weedsport, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13202,13202,"ZIP 13202 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13203,13203,"ZIP 13203 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13205,13205,"ZIP 13205 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13206,13206,"ZIP 13206 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US13209,13209,"ZIP 13209 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US13210,13210,"ZIP 13210 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US13212,13212,"ZIP 13212 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,7
8610000US13214,13214,"ZIP 13214 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13224,13224,"ZIP 13224 (Syracuse, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13302,13302,"ZIP 13302 (Altmar, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13304,13304,"ZIP 13304 (Barneveld, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13309,13309,"ZIP 13309 (Boonville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13313,13313,"ZIP 13313 (Bridgewater, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13320,13320,"ZIP 13320 (Cherry Valley, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13323,13323,"ZIP 13323 (Clinton, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13326,13326,"ZIP 13326 (Cooperstown, NY)",7211,Traveler accommodation,1,All establishments,2012,14
8610000US13331,13331,"ZIP 13331 (Eagle Bay, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13337,13337,"ZIP 13337 (Fly Creek, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13346,13346,"ZIP 13346 (Hamilton, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13350,13350,"ZIP 13350 (Herkimer, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13357,13357,"ZIP 13357 (Ilion, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13360,13360,"ZIP 13360 (Inlet, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US13365,13365,"ZIP 13365 (Little Falls, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13367,13367,"ZIP 13367 (Lowville, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13368,13368,"ZIP 13368 (Lyons Falls, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13413,13413,"ZIP 13413 (New Hartford, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13420,13420,"ZIP 13420 (Old Forge, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US13421,13421,"ZIP 13421 (Oneida, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13428,13428,"ZIP 13428 (Palatine Bridge, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13436,13436,"ZIP 13436 (Raquette Lake, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13439,13439,"ZIP 13439 (Richfield Springs, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13440,13440,"ZIP 13440 (Rome, NY)",7211,Traveler accommodation,1,All establishments,2012,3
8610000US13441,13441,"ZIP 13441 (Rome, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13459,13459,"ZIP 13459 (Sharon Springs, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13460,13460,"ZIP 13460 (Sherburne, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13468,13468,"ZIP 13468 (Springfield Center, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13472,13472,"ZIP 13472 (Thendara, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13478,13478,"ZIP 13478 (Verona, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13493,13493,"ZIP 13493 (Williamstown, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13502,13502,"ZIP 13502 (Utica, NY)",7211,Traveler accommodation,1,All establishments,2012,8
8610000US13601,13601,"ZIP 13601 (Watertown, NY)",7211,Traveler accommodation,1,All establishments,2012,13
8610000US13607,13607,"ZIP 13607 (Alexandria Bay, NY)",7211,Traveler accommodation,1,All establishments,2012,13
8610000US13617,13617,"ZIP 13617 (Canton, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US13618,13618,"ZIP 13618 (Cape Vincent, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13619,13619,"ZIP 13619 (Carthage, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13624,13624,"ZIP 13624 (Clayton, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US13637,13637,"ZIP 13637 (Evans Mills, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13642,13642,"ZIP 13642 (Gouverneur, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13646,13646,"ZIP 13646 (Hammond, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US13651,13651,"ZIP 13651 (Henderson Harbor, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13655,13655,"ZIP 13655 (Hogansburg, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13656,13656,"ZIP 13656 (La Fargeville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13662,13662,"ZIP 13662 (Massena, NY)",7211,Traveler accommodation,1,All establishments,2012,5
8610000US13669,13669,"ZIP 13669 (Ogdensburg, NY)",7211,Traveler accommodation,1,All establishments,2012,2
8610000US13676,13676,"ZIP 13676 (Potsdam, NY)",7211,Traveler accommodation,1,All establishments,2012,6
8610000US13679,13679,"ZIP 13679 (Redwood, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13694,13694,"ZIP 13694 (Waddington, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13732,13732,"ZIP 13732 (Apalachin, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13743,13743,"ZIP 13743 (Candor, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13753,13753,"ZIP 13753 (Delhi, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13754,13754,"ZIP 13754 (Deposit, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13755,13755,"ZIP 13755 (Downsville, NY)",7211,Traveler accommodation,1,All establishments,2012,1
8610000US13760,13760,"ZIP 13760 (Endicott, NY)",7211,Traveler accommodation,1,All establishments,2012,4
8610000US13783,13783,"ZIP 13783 (Hancock, NY)",7211,Traveler accommodation,1,All establishments,2012,3
